listing_id,City,n_chars,n_reviews_concatenated
774610321893574872,Hawaii,284,3
774610362229811357,Hawaii,489,2
774610735366245653,Hawaii,1162,3
774611138339620744,Hawaii,160,2
774620728248082420,New York,11928,43
7746286,New York,14091,45
774637208742752936,Hawaii,23711,105
774639072103641181,New York,4570,10
774679443816647099,Los Angeles,45303,165
774684951270404337,Nashville,1248,4
774698296047092914,New York,522,2
774705994054057794,Hawaii,997,1
774707814855949800,Los Angeles,22721,104
7747100,Hawaii,40912,112
774736238107134142,Los Angeles,1507,5
774741244725477536,New York,4320,23
774761471642616124,New York,359,3
774766839213283130,New York,586,2
774775532446402418,New York,10636,38
774786585557163642,Nashville,8240,30
774790005240645091,New York,11224,41
774791,New York,6073,26
774802408005054624,New York,1705,9
774826768451201686,New York,1601,3
774837648142908304,Hawaii,13945,69
774838120901108277,Nashville,14288,58
774843999742350040,New York,25957,99
7748497,Hawaii,112301,271
774874557134148924,Los Angeles,1220,7
774891166587474351,Hawaii,1434,7
7748914,Los Angeles,51816,174
774901709098066389,San Francisco,14974,68
774924005509602829,Nashville,21810,89
774940295806073796,Los Angeles,172,1
774960291291333328,Hawaii,23037,87
774964827545681619,New York,11563,45
774997494059685168,New York,1549,3
774997750755379077,Hawaii,19090,84
775008808143232594,Los Angeles,4752,17
775059223239963279,San Francisco,5925,11
775078492252308547,Nashville,45223,176
775274851040449567,Los Angeles,1488,3
775295491412396120,Nashville,95,1
775328752462827141,New York,3419,14
775331789681327978,San Francisco,463,1
775335029067502521,Hawaii,4291,18
775335578080499209,Nashville,8418,34
775391797402674304,New York,914,5
7754018,San Francisco,2260,13
775404417497255085,New York,317,1
775404906098039775,New York,4593,19
775408101743191192,New York,497,3
775408494394003987,New York,799,3
775428947963620530,Hawaii,4732,19
775429197447497293,Los Angeles,1594,5
775434149526341783,New York,7870,32
775447695259703070,Los Angeles,1041,9
775456292057287403,Hawaii,842,2
775464102428272399,Hawaii,24949,77
7754697,New York,19451,55
775471784356647490,Nashville,2590,13
775478863009846144,Hawaii,9662,31
775480021063422622,Hawaii,539,4
775480029940735156,Hawaii,68,1
775480693274657732,Hawaii,238,2
775480740383933373,Hawaii,2569,9
775480786795014810,Hawaii,2179,12
775481257367618606,Hawaii,2661,9
775481282460821116,Hawaii,567,1
775481658240254910,Hawaii,923,3
775481801710340265,Hawaii,958,3
775482145880581150,Hawaii,2040,6
775482505779644927,Hawaii,116,1
775483548905257173,Hawaii,7050,29
775484171642957806,Hawaii,1037,4
775492348920244062,New York,2409,13
775533040520348984,Los Angeles,3319,11
775537237713309912,Los Angeles,22724,78
775537844715087964,Los Angeles,19170,119
775543097478809123,Hawaii,17234,68
775569853090730173,Hawaii,1344,7
775589869810274852,Los Angeles,1876,10
775590130819106228,Los Angeles,348,1
775598595236474968,New York,3283,17
775614932258929670,Los Angeles,40430,158
775622621335514615,Los Angeles,32814,123
775643139603335763,Hawaii,23692,101
775666943626330737,Los Angeles,18989,75
775780625201900117,Hawaii,24436,77
7758229,Los Angeles,4258,17
775879774109370467,Hawaii,22203,80
775966284146509182,New York,7985,36
775999705442241951,Hawaii,609,1
776001635943782881,Hawaii,1266,8
776002353806992390,Hawaii,1583,5
776004149162719633,Hawaii,1676,8
776008756007331654,Hawaii,293,2
776013736440101802,New York,1100,5
776014933492158562,Hawaii,489,1
776018834861372435,New York,2749,4
7760228,Hawaii,37490,134
776027620120107434,New York,1128,3
7760714,Los Angeles,5120,18
7760808,New York,10436,44
776089220872190074,Nashville,1986,8
776103242936974883,New York,33788,123
776104500599144111,Los Angeles,220,1
776105074902744205,Hawaii,359,2
776107140741335130,Los Angeles,1235,3
776122894038816117,Los Angeles,20761,88
776129453363109091,New York,3094,14
776130363494998815,Hawaii,26751,94
776139921293938504,Los Angeles,8094,35
776152317850229170,New York,201,1
7761546,Los Angeles,6717,25
7761551,Nashville,70809,211
776156499497617272,New York,68,1
776182673355070042,Hawaii,3271,8
776190630121514157,Los Angeles,7957,28
776194280061838692,Los Angeles,14062,77
776230647580631628,Hawaii,19346,59
776239141699333657,Los Angeles,937,2
776250907335139310,New York,6253,23
776257025365339709,Los Angeles,26617,103
776263888720116635,Los Angeles,132,2
776267007027362660,New York,1246,4
776270642271834405,Los Angeles,24281,89
776285069084397278,Los Angeles,12717,60
776287543087981391,Los Angeles,21947,81
776289903314134893,Los Angeles,32283,129
776299905584531268,Los Angeles,13006,56
776306481093118518,Hawaii,27221,113
776315673091968749,Hawaii,36047,99
776316433812735955,Hawaii,15235,53
776326406718532799,New York,903,4
776342839755570196,Hawaii,9026,25
7763615,Los Angeles,25109,85
776373108334694668,Hawaii,5638,19
776443530955601274,Los Angeles,23437,138
776464705938939707,New York,75,1
776483443773224141,Hawaii,16164,49
776537896059013270,New York,2149,8
776555,Los Angeles,44166,125
776620930082932920,New York,1928,3
776685513171440422,New York,1720,7
776725710633354288,Los Angeles,906,4
776759187442679676,New York,276,1
776805949744602411,Hawaii,7529,24
776812321278978993,New York,971,1
776813424197591313,Los Angeles,10367,43
776824369981646891,Los Angeles,20308,79
776826513564588489,Hawaii,1975,9
776827959492042992,Hawaii,2427,4
776831764917071600,Nashville,23265,76
7768661,New York,8359,22
776880845811142494,Los Angeles,4548,17
776899536648802192,Hawaii,5125,26
776911328435181456,Hawaii,589,1
776912040367154134,Los Angeles,19652,113
776947565558544477,Hawaii,1814,9
776958081437989970,New York,40700,135
776962175543487610,Los Angeles,1167,7
776965157680133827,Los Angeles,2456,16
776975856045992795,New York,1076,4
776993768198371524,Hawaii,9364,28
776995299638487265,Los Angeles,17340,76
777007130726030525,Los Angeles,11717,48
777065883049839639,Los Angeles,216,2
777097,New York,377,2
777100927214449949,Hawaii,20888,76
777104663041081978,Los Angeles,234,1
777160731706737857,Hawaii,728,3
7771795,Nashville,146127,662
777210105036572525,New York,1644,4
7772341,Hawaii,20054,59
777235118148732141,Los Angeles,2859,13
777263304379648003,New York,1538,7
777327,New York,24020,64
777403051452968837,New York,4056,17
777411849644106714,Hawaii,2058,5
777412105155623863,Hawaii,2644,12
777412264366126669,Hawaii,4413,20
777412415586541814,Hawaii,4875,26
777412540410347693,Hawaii,4051,13
777412788176217046,Hawaii,5576,33
777413012469012269,Hawaii,2872,9
777413141023589735,Hawaii,3363,12
777413196015876567,Hawaii,5053,16
777413273393234685,Hawaii,9014,25
777413611291801090,Hawaii,175,1
777413763841345514,Hawaii,2305,14
777413775913850294,Hawaii,897,7
777413799877178957,Hawaii,2983,15
777414010712762136,Hawaii,908,4
777415613659533287,Hawaii,1442,5
777415728466143939,Hawaii,1968,12
777415814997545465,Hawaii,969,3
777417128891628472,Hawaii,288,1
777417217032123924,Hawaii,83,1
777417299565837282,Hawaii,153,1
777418538427825306,Hawaii,1818,12
777418563725525775,Hawaii,3991,21
777418574060143948,Hawaii,734,3
777418660586689114,Hawaii,397,1
777418729671807948,Hawaii,1141,3
777418867501755148,Hawaii,240,1
777419087371702306,Hawaii,846,1
777419110687344252,Hawaii,3393,20
777419225135531306,Hawaii,372,2
777419318271504350,Hawaii,4370,16
777421070812325486,Hawaii,136,1
777421208498715056,Hawaii,757,6
777439966917556755,New York,226,2
7774658,Los Angeles,13486,55
777473289127737337,Hawaii,6760,25
7774821,Hawaii,3602,11
777489081567345521,San Francisco,2624,9
777492976654511846,Los Angeles,20597,114
7775146,Los Angeles,5608,16
777522603710150946,New York,1151,2
777526488498930460,San Francisco,1446,4
777530061061226207,Los Angeles,9766,52
777550622581531873,San Francisco,22395,82
777559929628009435,San Francisco,2324,7
777561502962002807,Hawaii,2671,4
7775803,Hawaii,64276,202
777594268775335981,Los Angeles,14085,52
777599523819157606,Los Angeles,36556,161
777634210741863504,Hawaii,4864,19
777647564350781127,Hawaii,10485,34
777662577507681372,New York,13440,54
777677926138553968,Hawaii,13982,46
777680701967680609,Los Angeles,19729,91
777686245168591491,New York,10308,43
777697299745118348,Los Angeles,17965,98
777721264503124514,Los Angeles,21979,110
777727585445592646,Los Angeles,2576,6
777744467147250680,Hawaii,21318,64
777760571218948460,New York,4564,19
777772607597688935,New York,7851,28
777798470817157290,Nashville,15105,80
777802203255436038,New York,28183,101
777819432822411458,New York,799,5
7778340,Hawaii,72666,292
777867543582765861,Los Angeles,1767,12
778053156413074451,Los Angeles,4350,35
7780613,Hawaii,12272,38
778067344908432158,Los Angeles,3100,14
778085332786348581,New York,231,1
778193100204674407,Nashville,5744,34
778207541912919166,New York,4888,21
778211862154488577,New York,673,2
7782176,New York,29047,108
778294271311732194,Hawaii,16129,51
778302997803130484,Los Angeles,19915,69
778334406404861988,Los Angeles,8871,32
778335103431423989,Los Angeles,705,5
778339448889176944,Hawaii,14413,67
778346775374783555,Hawaii,4655,17
778372032945748991,New York,414,2
778378689216190224,Los Angeles,1415,5
778404549864406768,Hawaii,470,2
778407474980557696,Hawaii,20348,73
778407533388208144,Los Angeles,23271,78
778416740552069468,Hawaii,11773,42
778430877433224110,Los Angeles,14536,41
778441097353195696,New York,11564,42
778448547078013334,Hawaii,3377,7
778451423583979178,Nashville,2615,10
778457317754893437,New York,8583,32
778476793007385033,Hawaii,1411,3
778499316555878051,Hawaii,216,2
778500305305739713,Hawaii,15407,56
778512204299324334,Los Angeles,69,1
778519050189519722,Hawaii,1148,3
778572000129057354,New York,7447,36
778574542530282444,New York,1717,9
7785897,San Francisco,26070,121
778598272993039497,Hawaii,24166,80
778649409398892875,Los Angeles,1884,7
7787799,New York,1072,2
778780386808134399,Hawaii,5690,25
7787945,Los Angeles,33925,134
7788438,New York,1906,7
7788565,New York,774,1
778863616327626739,Los Angeles,23162,136
778864315654422251,Los Angeles,33136,169
778889883180222360,Hawaii,6609,17
778939654117848518,San Francisco,28770,141
778951542527681664,Hawaii,441,2
778988559577357784,New York,490,1
778993175114252157,Nashville,32358,179
779010937952266773,New York,3300,10
779014938888711241,New York,879,8
779023956021979391,Los Angeles,2716,5
779066714362553158,New York,348,1
779078828560160291,Hawaii,15040,48
779085593078458648,Hawaii,10623,27
779090854871808720,New York,261,1
779104381210849127,Los Angeles,19787,69
779253008008189442,Hawaii,5632,17
7792803,Hawaii,115461,365
779301977812252335,Los Angeles,143,1
779533835973851939,Hawaii,2592,11
779720546724358634,Nashville,28488,187
779731207538522931,Nashville,6407,21
779743347278876215,Los Angeles,21952,89
779770296348632547,Hawaii,634,3
779774515732173194,Hawaii,41150,140
779776296413227357,New York,1490,7
779785361288282366,New York,21796,106
779805772745559832,New York,4703,17
779816047170741751,Los Angeles,26835,107
779838,New York,3060,15
779844241874344495,Hawaii,7470,24
779847503691157920,Hawaii,5186,9
779849998311560128,New York,2104,14
779853824937634226,Los Angeles,14822,82
779859882092455120,Los Angeles,13700,48
779864432573379846,San Francisco,22333,67
779864444004192126,Hawaii,5136,12
779867247956118090,Los Angeles,3764,33
779885828706279153,Los Angeles,3149,27
779906586767782372,Los Angeles,40627,132
7799220,Hawaii,27176,69
779973859525247404,New York,4795,14
7799836,Nashville,100603,397
779990439538490930,Hawaii,28212,99
779997082260062052,Los Angeles,16211,64
780006096308383874,New York,8020,40
780024761244820898,Los Angeles,51979,238
780032146900129422,Hawaii,21789,88
780073552726537890,Hawaii,14495,56
7800835,New York,95404,257
780097544898278919,New York,1394,4
7801269,Los Angeles,6305,17
7801354,Los Angeles,1058,2
780183,Hawaii,4409,12
780320925200649532,Hawaii,2531,16
780330362746934295,Hawaii,3747,18
780330742819725859,New York,2222,8
780334339361764045,Los Angeles,854,4
780363355344579209,New York,76,1
780367558387044721,New York,1179,5
780375744784679764,Los Angeles,55,1
780380182680969651,Nashville,31147,150
7803828,New York,10281,19
780395958546425747,Los Angeles,2538,4
780460536545729102,Los Angeles,334,1
780469006391374951,Los Angeles,29211,108
780476917047297433,Hawaii,1516,10
780488249122484043,Los Angeles,1684,8
780506176657277308,Los Angeles,18964,88
780517457180046944,Los Angeles,435,4
780528718702589142,Nashville,1720,6
780531377969544069,Hawaii,1877,12
780534224615660196,Hawaii,21630,60
7805346,Nashville,140946,617
780534709019045216,San Francisco,27754,110
780549379558028903,Hawaii,6813,27
780560899891607462,New York,9450,28
780577715047435686,Hawaii,6095,27
780594587387641509,Los Angeles,18768,94
780601369999054517,Los Angeles,1521,7
780624913562416766,Nashville,34638,176
7806322,New York,41780,89
7806465,Los Angeles,9036,27
780646719102186652,Hawaii,30693,141
7806646,Los Angeles,46403,167
780690117161659231,Los Angeles,2638,16
780692750042272542,New York,1046,7
780701036351012311,Los Angeles,5043,38
780720296875924327,Hawaii,49129,197
780724501227926530,Los Angeles,2193,3
7807274,Los Angeles,79596,255
780735887699649637,Hawaii,6820,21
780743285783532005,Hawaii,931,5
780772427772463347,Hawaii,47030,194
780787014357791453,Los Angeles,6276,39
780793386308713533,New York,246,2
780796603477011341,Los Angeles,16942,61
780817031607986571,Hawaii,13671,55
780848915906669589,Hawaii,3837,16
7809878,New York,7953,31
7810276,Los Angeles,12796,53
781044983066628947,Los Angeles,14528,80
781070167326135184,New York,212,1
781074906072616994,Los Angeles,13132,56
781080920565335185,Los Angeles,4305,15
781111617873052863,Los Angeles,41938,170
781135382027823563,Hawaii,1521,4
781135441513560643,Hawaii,1477,5
781144856618780779,Nashville,262,2
781191381506591159,Hawaii,8980,36
781201450198479486,Los Angeles,423,1
781213987849609161,Hawaii,65,1
781216885636118362,Hawaii,1332,6
781241825396822509,New York,13016,44
781242816348905832,New York,14651,55
781245128384671207,Nashville,15909,75
781246789030718212,Hawaii,4255,12
781254297187443837,Hawaii,199,1
781261959192941736,Los Angeles,2710,11
781266718671393315,Los Angeles,757,2
781274951200785844,Los Angeles,15381,57
781277833357654137,Hawaii,8855,25
781311253609661076,New York,896,4
781313,Los Angeles,74038,212
781328391545328562,Hawaii,2299,10
781331311092191155,Los Angeles,6414,31
781331524486481017,Hawaii,997,1
781347569146558579,Los Angeles,60823,265
781349842275236754,Nashville,27177,129
781353331113480214,Hawaii,3958,16
781354257177220014,New York,4538,18
781355144808707407,Los Angeles,6024,21
781375615513612622,New York,1626,8
781375721963428154,Hawaii,14955,49
781387162275319892,New York,11405,52
781400979774367017,New York,226,2
781415651072000593,New York,2529,20
781419578563973464,Hawaii,1322,3
781422199706816524,Hawaii,704,1
781424134496523243,Los Angeles,10021,35
781447553772633220,New York,30406,115
781460142603759558,Hawaii,31960,128
781497365304404379,Los Angeles,13307,53
781503310985051745,Hawaii,17692,40
781507163967882800,Los Angeles,19549,96
781528312248801099,Los Angeles,563,4
781562882315665016,Los Angeles,15989,55
781632857844204510,Los Angeles,5269,16
7816449,New York,15184,57
781689525335094212,New York,75,1
781722,Los Angeles,74345,219
781800348872823259,New York,697,4
781804244104102364,New York,34183,137
781810239026944379,Hawaii,27143,114
781816111049641146,Nashville,34677,146
781831411508940043,Hawaii,438,2
781833189053842501,Hawaii,33429,134
781837617897194814,New York,386,2
781863333693984022,Los Angeles,591,4
7818637,Los Angeles,123,1
781873332161387131,Nashville,16954,82
781875260038733455,Los Angeles,224,2
781883990334322014,Los Angeles,11882,59
781902186077824737,Los Angeles,59,1
781949645524311249,New York,1898,10
781952050621928629,Los Angeles,59,1
781953616897552968,Los Angeles,123,1
781958233185568664,Los Angeles,26550,125
781958828895172889,New York,5305,27
781968768297440066,New York,7167,23
781983163699519874,Los Angeles,918,4
781989430711395050,Hawaii,18482,64
782019913151135146,Hawaii,388,3
782028565180696494,Los Angeles,4905,34
782093680765976976,Los Angeles,33345,119
782098154624637657,Hawaii,16078,41
782098987318854748,Hawaii,13175,50
782121034149934081,Hawaii,8298,27
782125115404978921,Hawaii,3656,10
782140197473309804,Los Angeles,2678,5
782158354276327003,New York,5683,21
7822332,Los Angeles,77486,253
